Time,Dataset,Repetition,SmoteMin,SmoteMax,RUS,Filter,Classifier,Tr_crIns,Tr_crIns%,Tr_incrIns,Tr_incrIns%,Tr_Kappa,Tr_meanAbs,Tr_rootMeanSq,Tr_relAbs,Tr_rootRelSq,Tr_NumIns,Tr_WA_TP,Tr_WA_FP,Tr_WA_Acc,Tr_WA_Recall,Tr_WA_F_M,Tr_WA_MCC,Tr_WA_ROC,Tr_WA_PRC,Te_crIns,Te_crIns%,Te_incrIns,Te_incrIns%,Te_Kappa,Te_meanAbs,Te_rootMeanSq,Te_relAbs,Te_rootRelSq,Te_NumIns,Te_WA_TP,Te_WA_FP,Te_WA_Acc,Te_WA_Recall,Te_WA_F_M,Te_WA_MCC,Te_WA_ROC,Te_WA_PRC,carToRetainWithClass
2020-10-16/12:14:36,gli85,1,40,0,0,Consistency,IB1,63,100,0,0,1,0.02,0.02,3.21,3.14,63,1,0,1,1,1,1,1,1,25,89.29,3,10.71,0.73,0.12,0.32,26.5,70.4,28,0.89,0.13,0.9,0.89,0.9,0.73,0.88,0.87,4
2020-10-16/12:14:37,gli85,1,40,0,0,Consistency,SVM,47,74.6,16,25.4,0.41,0.25,0.5,52.98,103.01,63,0.75,0.37,0.79,0.75,0.72,0.48,0.69,0.67,26,92.86,2,7.14,0.79,0.07,0.27,15.87,58.32,28,0.93,0.21,0.94,0.93,0.92,0.81,0.86,0.88,4
2020-10-16/12:15:45,gli85,1,40,20,0,Consistency,C4.5,69,98.57,1,1.43,0.97,0.02,0.1,4.14,20.37,70,0.99,0.01,0.99,0.99,0.99,0.97,1,1,26,92.86,2,7.14,0.83,0.07,0.27,16.59,59.78,28,0.93,0.02,0.94,0.93,0.93,0.84,0.95,0.93,4
2020-10-16/12:15:45,gli85,1,40,20,0,Consistency,Naive-Bayes,68,97.14,2,2.86,0.94,0.12,0.2,25.62,41.57,70,0.97,0.03,0.97,0.97,0.97,0.94,0.99,0.99,25,89.29,3,10.71,0.75,0.14,0.28,32.88,61.82,28,0.89,0.04,0.93,0.89,0.9,0.78,0.95,0.95,4
2020-10-16/12:15:46,gli85,1,40,20,0,Consistency,IB1,70,100,0,0,1,0.01,0.01,3.02,2.9,70,1,0,1,1,1,1,1,1,26,92.86,2,7.14,0.83,0.08,0.26,19.35,59.03,28,0.93,0.02,0.94,0.93,0.93,0.84,0.95,0.93,4
2020-10-16/12:15:47,gli85,1,40,20,0,Consistency,SVM,64,91.43,6,8.57,0.81,0.09,0.29,18.62,61.1,70,0.91,0.14,0.92,0.91,0.91,0.81,0.89,0.87,25,89.29,3,10.71,0.73,0.11,0.33,24.88,73.22,28,0.89,0.13,0.9,0.89,0.9,0.73,0.88,0.87,4
2020-10-16/12:17:3,gli85,1,40,40,0,Consistency,C4.5,77,98.72,1,1.28,0.97,0.03,0.11,5.75,24.03,78,0.99,0.03,0.99,0.99,0.99,0.97,0.98,0.98,22,78.57,6,21.43,0.48,0.23,0.46,54.61,105.39,28,0.79,0.26,0.81,0.79,0.79,0.49,0.65,0.75,5
2020-10-16/12:17:4,gli85,1,40,40,0,Consistency,Naive-Bayes,69,88.46,9,11.54,0.74,0.14,0.29,31.65,61.91,78,0.89,0.14,0.89,0.89,0.89,0.74,0.96,0.97,26,92.86,2,7.14,0.83,0.11,0.24,27.28,53.8,28,0.93,0.02,0.94,0.93,0.93,0.84,1,1,5
2020-10-16/12:17:4,gli85,1,40,40,0,Consistency,IB1,78,100,0,0,1,0.01,0.01,2.86,2.68,78,1,0,1,1,1,1,1,1,23,82.14,5,17.86,0.58,0.19,0.42,45.24,94.99,28,0.82,0.15,0.86,0.82,0.83,0.6,0.83,0.82,5
2020-10-16/12:17:5,gli85,1,40,40,0,Consistency,SVM,70,89.74,8,10.26,0.75,0.1,0.32,23.46,68.62,78,0.9,0.2,0.9,0.9,0.89,0.76,0.85,0.84,27,96.43,1,3.57,0.91,0.04,0.19,8.66,43,28,0.96,0.01,0.97,0.96,0.96,0.91,0.98,0.96,5
2020-10-16/12:18:35,gli85,1,40,100,0,Consistency,C4.5,99,98.02,2,1.98,0.95,0.03,0.13,9.24,30.5,101,0.98,0.01,0.98,0.98,0.98,0.95,0.99,0.99,18,64.29,10,35.71,0.05,0.34,0.56,89.23,128.95,28,0.64,0.59,0.64,0.64,0.64,0.05,0.54,0.65,4
2020-10-16/12:18:36,gli85,1,40,100,0,Consistency,Naive-Bayes,92,91.09,9,8.91,0.74,0.15,0.26,39.41,60.35,101,0.91,0.24,0.91,0.91,0.91,0.75,0.95,0.96,19,67.86,9,32.14,0.18,0.3,0.48,80.6,110.18,28,0.68,0.49,0.69,0.68,0.69,0.18,0.77,0.83,4
2020-10-16/12:18:36,gli85,1,40,100,0,Consistency,IB1,101,100,0,0,1,0.01,0.01,2.59,2.25,101,1,0,1,1,1,1,1,1,21,75,7,25,0.22,0.25,0.5,67.74,114.36,28,0.75,0.56,0.72,0.75,0.72,0.24,0.59,0.67,4
2020-10-16/12:18:37,gli85,1,40,100,0,Consistency,SVM,83,82.18,18,17.82,0.37,0.18,0.42,47.53,97.81,101,0.82,0.54,0.86,0.82,0.78,0.48,0.64,0.72,22,78.57,6,21.43,0.2,0.21,0.46,56.96,106.9,28,0.79,0.64,0.83,0.79,0.72,0.33,0.57,0.67,4
2020-10-16/12:19:42,gli85,1,100,0,0,Consistency,C4.5,73,97.33,2,2.67,0.95,0.05,0.16,10.08,31.74,75,0.97,0.03,0.97,0.97,0.97,0.95,0.98,0.96,23,82.14,5,17.86,0.55,0.21,0.42,42.74,85.51,28,0.82,0.25,0.83,0.82,0.82,0.55,0.67,0.77,4
2020-10-16/12:19:42,gli85,1,100,0,0,Consistency,Naive-Bayes,66,88,9,12,0.76,0.16,0.32,32.66,64.3,75,0.88,0.12,0.88,0.88,0.88,0.76,0.95,0.95,23,82.14,5,17.86,0.58,0.21,0.39,42.63,79.06,28,0.82,0.15,0.86,0.82,0.83,0.6,0.91,0.93,4
2020-10-16/12:19:43,gli85,1,100,0,0,Consistency,IB1,75,100,0,0,1,0.01,0.01,2.6,2.6,75,1,0,1,1,1,1,1,1,22,78.57,6,21.43,0.48,0.22,0.46,44.63,92,28,0.79,0.26,0.81,0.79,0.79,0.49,0.76,0.77,4
2020-10-16/12:19:44,gli85,1,100,0,0,Consistency,SVM,65,86.67,10,13.33,0.73,0.13,0.37,26.67,73.04,75,0.87,0.13,0.87,0.87,0.87,0.73,0.87,0.82,25,89.29,3,10.71,0.75,0.11,0.33,21.57,65.89,28,0.89,0.04,0.93,0.89,0.9,0.78,0.93,0.9,4
2020-10-16/12:20:58,gli85,1,100,20,0,Consistency,C4.5,80,97.56,2,2.44,0.95,0.05,0.15,9.39,30.65,82,0.98,0.03,0.98,0.98,0.98,0.95,0.97,0.97,23,82.14,5,17.86,0.55,0.21,0.42,43.43,88.73,28,0.82,0.25,0.83,0.82,0.82,0.55,0.67,0.77,4
2020-10-16/12:20:59,gli85,1,100,20,0,Consistency,Naive-Bayes,77,93.9,5,6.1,0.88,0.13,0.25,27.09,50.05,82,0.94,0.07,0.94,0.94,0.94,0.88,0.97,0.97,23,82.14,5,17.86,0.58,0.18,0.34,37.89,70.51,28,0.82,0.15,0.86,0.82,0.83,0.6,0.89,0.92,4
2020-10-16/12:20:59,gli85,1,100,20,0,Consistency,IB1,82,100,0,0,1,0.01,0.01,2.4,2.39,82,1,0,1,1,1,1,1,1,22,78.57,6,21.43,0.56,0.22,0.46,46.43,95.72,28,0.79,0.07,0.89,0.79,0.8,0.62,0.86,0.83,4
2020-10-16/12:21:0,gli85,1,100,20,0,Consistency,SVM,69,84.15,13,15.85,0.67,0.16,0.4,32,80.01,82,0.84,0.18,0.85,0.84,0.84,0.69,0.83,0.79,26,92.86,2,7.14,0.83,0.07,0.27,15,55.92,28,0.93,0.02,0.94,0.93,0.93,0.84,0.95,0.93,4
2020-10-16/12:22:19,gli85,1,100,40,0,Consistency,C4.5,88,97.78,2,2.22,0.95,0.04,0.15,8.79,29.66,90,0.98,0.03,0.98,0.98,0.98,0.95,0.98,0.97,26,92.86,2,7.14,0.83,0.1,0.27,21.19,58.19,28,0.93,0.02,0.94,0.93,0.93,0.84,0.95,0.93,4
2020-10-16/12:22:20,gli85,1,100,40,0,Consistency,Naive-Bayes,80,88.89,10,11.11,0.76,0.16,0.28,33.04,56.92,90,0.89,0.14,0.89,0.89,0.89,0.77,0.96,0.96,26,92.86,2,7.14,0.83,0.14,0.26,30.21,56.39,28,0.93,0.02,0.94,0.93,0.93,0.84,0.97,0.97,4
2020-10-16/12:22:20,gli85,1,100,40,0,Consistency,IB1,90,100,0,0,1,0.01,0.01,2.24,2.21,90,1,0,1,1,1,1,1,1,24,85.71,4,14.29,0.65,0.15,0.37,32.99,80.83,28,0.86,0.14,0.88,0.86,0.86,0.66,0.86,0.84,4
2020-10-16/12:22:21,gli85,1,100,40,0,Consistency,SVM,75,83.33,15,16.67,0.64,0.17,0.41,34.4,82.97,90,0.83,0.22,0.85,0.83,0.83,0.66,0.81,0.77,25,89.29,3,10.71,0.73,0.11,0.33,23.47,70.74,28,0.89,0.13,0.9,0.89,0.9,0.73,0.88,0.87,4
2020-10-16/12:23:55,gli85,1,100,100,0,Consistency,C4.5,113,100,0,0,1,0,0,0,0,113,1,0,1,1,1,1,1,1,28,100,0,0,1,0,0,0,0,28,1,0,1,1,1,1,1,1,4
2020-10-16/12:23:56,gli85,1,100,100,0,Consistency,Naive-Bayes,107,94.69,6,5.31,0.88,0.1,0.22,23.49,46.76,113,0.95,0.04,0.95,0.95,0.95,0.89,0.98,0.98,26,92.86,2,7.14,0.81,0.11,0.25,26.41,56.37,28,0.93,0.12,0.93,0.93,0.93,0.81,0.96,0.95,4
2020-10-16/12:23:57,gli85,1,100,100,0,Consistency,IB1,113,100,0,0,1,0.01,0.01,1.97,1.85,113,1,0,1,1,1,1,1,1,24,85.71,4,14.29,0.58,0.15,0.37,35.9,85.09,28,0.86,0.33,0.85,0.86,0.85,0.59,0.76,0.79,4
2020-10-16/12:23:58,gli85,1,100,100,0,Consistency,SVM,103,91.15,10,8.85,0.79,0.09,0.3,20.05,63.39,113,0.91,0.14,0.91,0.91,0.91,0.8,0.89,0.87,24,85.71,4,14.29,0.58,0.14,0.38,34.41,85.82,28,0.86,0.33,0.85,0.86,0.85,0.59,0.76,0.79,4
2020-10-16/12:24:57,gli85,1,Calculate,0,0,Consistency,C4.5,73,97.33,2,2.67,0.95,0.05,0.16,10.08,31.74,75,0.97,0.03,0.97,0.97,0.97,0.95,0.98,0.96,23,82.14,5,17.86,0.55,0.21,0.42,42.74,85.51,28,0.82,0.25,0.83,0.82,0.82,0.55,0.67,0.77,4
2020-10-16/12:24:58,gli85,1,Calculate,0,0,Consistency,Naive-Bayes,66,88,9,12,0.76,0.16,0.32,32.66,64.3,75,0.88,0.12,0.88,0.88,0.88,0.76,0.95,0.95,23,82.14,5,17.86,0.58,0.21,0.39,42.63,79.06,28,0.82,0.15,0.86,0.82,0.83,0.6,0.91,0.93,4
2020-10-16/12:24:59,gli85,1,Calculate,0,0,Consistency,IB1,75,100,0,0,1,0.01,0.01,2.6,2.6,75,1,0,1,1,1,1,1,1,22,78.57,6,21.43,0.48,0.22,0.46,44.63,92,28,0.79,0.26,0.81,0.79,0.79,0.49,0.76,0.77,4
2020-10-16/12:24:60,gli85,1,Calculate,0,0,Consistency,SVM,65,86.67,10,13.33,0.73,0.13,0.37,26.67,73.04,75,0.87,0.13,0.87,0.87,0.87,0.73,0.87,0.82,25,89.29,3,10.71,0.75,0.11,0.33,21.57,65.89,28,0.89,0.04,0.93,0.89,0.9,0.78,0.93,0.9,4
2020-10-16/12:26:9,gli85,1,Calculate,20,0,Consistency,C4.5,80,97.56,2,2.44,0.95,0.05,0.15,9.39,30.65,82,0.98,0.03,0.98,0.98,0.98,0.95,0.97,0.97,23,82.14,5,17.86,0.55,0.21,0.42,43.43,88.73,28,0.82,0.25,0.83,0.82,0.82,0.55,0.67,0.77,4
2020-10-16/12:26:9,gli85,1,Calculate,20,0,Consistency,Naive-Bayes,77,93.9,5,6.1,0.88,0.13,0.25,27.09,50.05,82,0.94,0.07,0.94,0.94,0.94,0.88,0.97,0.97,23,82.14,5,17.86,0.58,0.18,0.34,37.89,70.51,28,0.82,0.15,0.86,0.82,0.83,0.6,0.89,0.92,4
2020-10-16/12:26:10,gli85,1,Calculate,20,0,Consistency,IB1,82,100,0,0,1,0.01,0.01,2.4,2.39,82,1,0,1,1,1,1,1,1,22,78.57,6,21.43,0.56,0.22,0.46,46.43,95.72,28,0.79,0.07,0.89,0.79,0.8,0.62,0.86,0.83,4
2020-10-16/12:26:11,gli85,1,Calculate,20,0,Consistency,SVM,69,84.15,13,15.85,0.67,0.16,0.4,32,80.01,82,0.84,0.18,0.85,0.84,0.84,0.69,0.83,0.79,26,92.86,2,7.14,0.83,0.07,0.27,15,55.92,28,0.93,0.02,0.94,0.93,0.93,0.84,0.95,0.93,4
2020-10-16/12:27:35,gli85,1,Calculate,40,0,Consistency,C4.5,108,99.08,1,0.92,0.98,0.02,0.09,3.6,18.96,109,0.99,0.01,0.99,0.99,0.99,0.98,0.99,0.99,20,71.43,8,28.57,0.3,0.28,0.53,56.23,104.09,28,0.71,0.38,0.74,0.71,0.72,0.31,0.67,0.7,3
2020-10-16/12:27:36,gli85,1,Calculate,40,0,Consistency,Naive-Bayes,96,88.07,13,11.93,0.76,0.17,0.3,34.67,60.39,109,0.88,0.13,0.9,0.88,0.88,0.78,0.95,0.95,21,75,7,25,0.5,0.29,0.47,57.62,91.8,28,0.75,0.08,0.88,0.75,0.77,0.58,0.87,0.89,3
2020-10-16/12:27:36,gli85,1,Calculate,40,0,Consistency,IB1,109,100,0,0,1,0.01,0.01,1.8,1.8,109,1,0,1,1,1,1,1,1,22,78.57,6,21.43,0.52,0.22,0.46,43.3,90.51,28,0.79,0.17,0.84,0.79,0.8,0.55,0.81,0.8,3
2020-10-16/12:27:37,gli85,1,Calculate,40,0,Consistency,SVM,98,89.91,11,10.09,0.8,0.1,0.32,20.2,63.56,109,0.9,0.1,0.9,0.9,0.9,0.8,0.9,0.86,23,82.14,5,17.86,0.62,0.18,0.42,35.24,83.37,28,0.82,0.06,0.9,0.82,0.83,0.67,0.88,0.85,3
2020-10-16/12:29:32,gli85,1,Calculate,100,0,Consistency,C4.5,148,98.01,3,1.99,0.96,0.04,0.14,7.64,27.64,151,0.98,0.02,0.98,0.98,0.98,0.96,0.98,0.97,25,89.29,3,10.71,0.7,0.11,0.32,22.6,64.93,28,0.89,0.23,0.89,0.89,0.89,0.7,0.83,0.84,4
2020-10-16/12:29:33,gli85,1,Calculate,100,0,Consistency,Naive-Bayes,141,93.38,10,6.62,0.87,0.09,0.21,17.63,41.73,151,0.93,0.07,0.93,0.93,0.93,0.87,0.99,0.99,22,78.57,6,21.43,0.37,0.24,0.42,47.71,84.51,28,0.79,0.45,0.77,0.79,0.77,0.38,0.84,0.87,4
2020-10-16/12:29:34,gli85,1,Calculate,100,0,Consistency,IB1,151,100,0,0,1,0.01,0.01,1.31,1.31,151,1,0,1,1,1,1,1,1,26,92.86,2,7.14,0.83,0.08,0.27,15.46,53.29,28,0.93,0.02,0.94,0.93,0.93,0.84,0.95,0.93,4
2020-10-16/12:29:34,gli85,1,Calculate,100,0,Consistency,SVM,117,77.48,34,22.52,0.55,0.23,0.47,45.04,94.91,151,0.78,0.22,0.81,0.78,0.77,0.59,0.78,0.72,19,67.86,9,32.14,0.4,0.32,0.57,64.5,113.76,28,0.68,0.11,0.86,0.68,0.7,0.5,0.79,0.78,4
2020-10-16/14:20:37,cll,1,0,0,0,Consistency,C4.5,70,94.59,4,5.41,0.91,0.06,0.18,16.75,41.05,74,0.95,0.03,0.95,0.95,0.95,0.91,0.97,0.94,21,56.76,16,43.24,0.31,0.3,0.52,76.59,114.76,37,0.57,0.25,0.59,0.57,0.57,0.31,0.63,0.5,5
2020-10-16/14:20:37,cll,1,0,0,0,Consistency,Naive-Bayes,52,70.27,22,29.73,0.49,0.24,0.37,62.83,84.12,74,0.7,0.23,0.73,0.7,0.69,0.49,0.83,0.81,23,62.16,14,37.84,0.34,0.27,0.41,67.98,91.2,37,0.62,0.31,0.64,0.62,0.61,0.34,0.72,0.66,5
2020-10-16/14:20:38,cll,1,0,0,0,Consistency,IB1,74,100,0,0,1,0.02,0.02,4.52,4.21,74,1,0,1,1,1,1,1,1,25,67.57,12,32.43,0.44,0.23,0.46,56.65,100.86,37,0.68,0.27,0.69,0.68,0.67,0.43,0.7,0.6,5
2020-10-16/14:20:39,cll,1,0,0,0,Consistency,SVM,47,63.51,27,36.49,0.36,0.31,0.4,80.75,92.02,74,0.64,0.3,0.71,0.64,0.61,0.4,0.68,0.59,25,67.57,12,32.43,0.43,0.3,0.39,75.58,86.23,37,0.68,0.3,0.73,0.68,0.64,0.46,0.71,0.6,5
2020-10-16/14:21:15,cll,1,0,20,0,Consistency,C4.5,75,93.75,5,6.25,0.89,0.07,0.19,19.57,44.38,80,0.94,0.04,0.94,0.94,0.94,0.89,0.96,0.94,20,54.05,17,45.95,0.26,0.3,0.51,75.92,111.32,37,0.54,0.29,0.55,0.54,0.54,0.25,0.67,0.53,6
2020-10-16/14:21:16,cll,1,0,20,0,Consistency,Naive-Bayes,57,71.25,23,28.75,0.49,0.23,0.36,59.86,82.46,80,0.71,0.24,0.72,0.71,0.71,0.47,0.81,0.79,22,59.46,15,40.54,0.32,0.32,0.47,81.39,102.8,37,0.59,0.3,0.6,0.59,0.59,0.3,0.64,0.58,6
2020-10-16/14:21:16,cll,1,0,20,0,Consistency,IB1,80,100,0,0,1,0.02,0.02,4.26,3.94,80,1,0,1,1,1,1,1,1,18,48.65,19,51.35,0.16,0.35,0.57,86.82,125.74,37,0.49,0.35,0.49,0.49,0.48,0.13,0.57,0.45,6
2020-10-16/14:21:17,cll,1,0,20,0,Consistency,SVM,57,71.25,23,28.75,0.5,0.29,0.37,75.91,85.84,80,0.71,0.24,0.72,0.71,0.71,0.47,0.75,0.66,23,62.16,14,37.84,0.35,0.32,0.42,81.37,91.84,37,0.62,0.3,0.64,0.62,0.62,0.34,0.66,0.55,6
2020-10-16/14:21:55,cll,1,0,40,0,Consistency,C4.5,85,97.7,2,2.3,0.96,0.03,0.12,7.66,27.77,87,0.98,0.01,0.98,0.98,0.98,0.96,0.99,0.97,19,51.35,18,48.65,0.2,0.33,0.56,82.31,120.54,37,0.51,0.34,0.52,0.51,0.51,0.18,0.57,0.47,6
2020-10-16/14:21:56,cll,1,0,40,0,Consistency,Naive-Bayes,63,72.41,24,27.59,0.47,0.18,0.34,49.8,80.03,87,0.72,0.28,0.73,0.72,0.71,0.47,0.86,0.86,16,43.24,21,56.76,0.13,0.36,0.53,90.44,115.36,37,0.43,0.33,0.47,0.43,0.41,0.08,0.63,0.56,6
2020-10-16/14:21:56,cll,1,0,40,0,Consistency,IB1,87,100,0,0,1,0.01,0.02,4.03,3.68,87,1,0,1,1,1,1,1,1,19,51.35,18,48.65,0.22,0.33,0.56,82.12,120.84,37,0.51,0.33,0.54,0.51,0.5,0.19,0.59,0.49,6
2020-10-16/14:21:57,cll,1,0,40,0,Consistency,SVM,54,62.07,33,37.93,0.2,0.31,0.41,85.54,95.42,87,0.62,0.45,0.69,0.62,0.55,0.27,0.6,0.55,14,37.84,23,62.16,0,0.39,0.49,97.65,105.74,37,0.38,0.4,0.43,0.38,0.28,0,0.5,0.41,6
2020-10-16/14:22:42,cll,1,0,100,0,Consistency,C4.5,106,98.15,2,1.85,0.96,0.02,0.11,7.24,27.03,108,0.98,0.03,0.98,0.98,0.98,0.96,0.98,0.97,18,48.65,19,51.35,0.12,0.34,0.58,85.57,119.46,37,0.49,0.36,0.44,0.49,0.45,0.12,0.54,0.44,6
2020-10-16/14:22:42,cll,1,0,100,0,Consistency,Naive-Bayes,88,81.48,20,18.52,0.62,0.16,0.28,47.27,68.36,108,0.81,0.22,0.81,0.81,0.81,0.61,0.92,0.91,21,56.76,16,43.24,0.31,0.32,0.46,78.67,95.45,37,0.57,0.28,0.62,0.57,0.56,0.3,0.68,0.63,6
2020-10-16/14:22:43,cll,1,0,100,0,Consistency,IB1,108,100,0,0,1,0.01,0.01,3.6,3.13,108,1,0,1,1,1,1,1,1,17,45.95,20,54.05,0.1,0.36,0.59,90.08,122.33,37,0.46,0.38,0.47,0.46,0.46,0.09,0.54,0.43,6
2020-10-16/14:22:44,cll,1,0,100,0,Consistency,SVM,75,69.44,33,30.56,0.21,0.29,0.38,87.65,93.38,108,0.69,0.54,0.79,0.69,0.6,0.32,0.59,0.6,17,45.95,20,54.05,0.16,0.37,0.46,91.01,95.6,37,0.46,0.33,NaN,0.46,NaN,NaN,0.59,0.48,6
2020-10-16/14:23:17,cll,1,20,0,0,Consistency,C4.5,64,86.49,10,13.51,0.77,0.14,0.26,34.66,59.04,74,0.86,0.1,0.87,0.86,0.86,0.77,0.93,0.87,22,59.46,15,40.54,0.35,0.3,0.48,74.15,105.5,37,0.59,0.24,0.61,0.59,0.6,0.34,0.71,0.57,5
2020-10-16/14:23:17,cll,1,20,0,0,Consistency,Naive-Bayes,52,70.27,22,29.73,0.5,0.23,0.36,59.82,82.31,74,0.7,0.22,0.73,0.7,0.69,0.49,0.83,0.8,23,62.16,14,37.84,0.34,0.27,0.41,66.44,90.42,37,0.62,0.31,0.64,0.62,0.61,0.34,0.73,0.67,5
2020-10-16/14:23:18,cll,1,20,0,0,Consistency,IB1,74,100,0,0,1,0.02,0.02,4.44,4.17,74,1,0,1,1,1,1,1,1,25,67.57,12,32.43,0.44,0.23,0.46,56.36,101.11,37,0.68,0.27,0.69,0.68,0.67,0.43,0.7,0.6,5
2020-10-16/14:23:19,cll,1,20,0,0,Consistency,SVM,49,66.22,25,33.78,0.42,0.3,0.39,77.08,88.62,74,0.66,0.27,0.72,0.66,0.64,0.44,0.71,0.62,25,67.57,12,32.43,0.43,0.3,0.39,75.18,86.45,37,0.68,0.3,0.73,0.68,0.64,0.46,0.71,0.6,5
2020-10-16/14:23:58,cll,1,20,20,0,Consistency,C4.5,76,93.83,5,6.17,0.89,0.07,0.19,19.12,43.85,81,0.94,0.04,0.94,0.94,0.94,0.89,0.96,0.94,20,54.05,17,45.95,0.26,0.3,0.51,75.52,111.83,37,0.54,0.29,0.55,0.54,0.54,0.25,0.67,0.53,6
2020-10-16/14:23:59,cll,1,20,20,0,Consistency,Naive-Bayes,58,71.6,23,28.4,0.51,0.22,0.35,57.85,81.01,81,0.72,0.23,0.72,0.72,0.72,0.48,0.83,0.8,22,59.46,15,40.54,0.32,0.33,0.47,81.34,103.21,37,0.59,0.3,0.6,0.59,0.59,0.3,0.64,0.58,6
2020-10-16/14:23:59,cll,1,20,20,0,Consistency,IB1,81,100,0,0,1,0.02,0.02,4.15,3.86,81,1,0,1,1,1,1,1,1,18,48.65,19,51.35,0.16,0.35,0.57,86.35,125.94,37,0.49,0.35,0.49,0.49,0.48,0.13,0.57,0.45,6
2020-10-16/14:24:0,cll,1,20,20,0,Consistency,SVM,57,70.37,24,29.63,0.48,0.29,0.37,75.31,85.78,81,0.7,0.24,0.72,0.7,0.7,0.47,0.75,0.66,22,59.46,15,40.54,0.29,0.33,0.43,82.44,93.52,37,0.59,0.32,0.63,0.59,0.59,0.3,0.65,0.54,6
2020-10-16/14:24:41,cll,1,20,40,0,Consistency,C4.5,85,96.59,3,3.41,0.94,0.04,0.14,10.77,32.93,88,0.97,0.03,0.97,0.97,0.97,0.94,0.98,0.97,23,62.16,14,37.84,0.39,0.26,0.49,65.81,106.28,37,0.62,0.23,0.65,0.62,0.62,0.4,0.65,0.54,6
2020-10-16/14:24:42,cll,1,20,40,0,Consistency,Naive-Bayes,72,81.82,16,18.18,0.67,0.17,0.3,45.99,69.78,88,0.82,0.18,0.82,0.82,0.82,0.65,0.9,0.89,19,51.35,18,48.65,0.21,0.33,0.49,81.23,106.87,37,0.51,0.32,0.51,0.51,0.51,0.18,0.64,0.57,6
2020-10-16/14:24:43,cll,1,20,40,0,Consistency,IB1,88,100,0,0,1,0.01,0.02,3.93,3.61,88,1,0,1,1,1,1,1,1,16,43.24,21,56.76,0.05,0.38,0.61,94.73,130.75,37,0.43,0.4,0.43,0.43,0.42,0.03,0.52,0.41,6
2020-10-16/14:24:43,cll,1,20,40,0,Consistency,SVM,64,72.73,24,27.27,0.46,0.3,0.39,80.61,90.7,88,0.73,0.28,NaN,0.73,NaN,NaN,0.72,0.62,20,54.05,17,45.95,0.2,0.35,0.45,88.2,98.12,37,0.54,0.34,NaN,0.54,NaN,NaN,0.6,0.46,6
2020-10-16/14:25:32,cll,1,20,100,0,Consistency,C4.5,107,98.17,2,1.83,0.96,0.02,0.11,7.01,26.59,109,0.98,0.02,0.98,0.98,0.98,0.96,0.98,0.98,24,64.86,13,35.14,0.42,0.24,0.48,59.54,99.17,37,0.65,0.25,0.66,0.65,0.65,0.41,0.65,0.54,6
2020-10-16/14:25:32,cll,1,20,100,0,Consistency,Naive-Bayes,91,83.49,18,16.51,0.66,0.13,0.28,39.55,68.53,109,0.83,0.2,0.83,0.83,0.83,0.65,0.92,0.92,28,75.68,9,24.32,0.59,0.22,0.39,53.29,81.28,37,0.76,0.18,0.77,0.76,0.76,0.59,0.8,0.72,6
2020-10-16/14:25:33,cll,1,20,100,0,Consistency,IB1,109,100,0,0,1,0.01,0.01,3.52,3.08,109,1,0,1,1,1,1,1,1,19,51.35,18,48.65,0.21,0.33,0.56,81.05,116.32,37,0.51,0.34,0.52,0.51,0.5,0.17,0.59,0.49,6
2020-10-16/14:25:34,cll,1,20,100,0,Consistency,SVM,87,79.82,22,20.18,0.58,0.27,0.35,79.48,84.89,109,0.8,0.26,0.8,0.8,0.79,0.57,0.78,0.72,26,70.27,11,29.73,0.5,0.31,0.41,77.28,83.86,37,0.7,0.2,0.77,0.7,0.7,0.54,0.75,0.63,6
2020-10-16/14:26:5,cll,1,40,0,0,Consistency,C4.5,65,86.67,10,13.33,0.78,0.13,0.26,33.8,58.28,75,0.87,0.1,0.88,0.87,0.86,0.77,0.93,0.87,22,59.46,15,40.54,0.35,0.3,0.48,73.73,105.89,37,0.59,0.24,0.61,0.59,0.6,0.34,0.71,0.57,5
2020-10-16/14:26:6,cll,1,40,0,0,Consistency,Naive-Bayes,52,69.33,23,30.67,0.49,0.23,0.36,58.52,81.55,75,0.69,0.22,0.72,0.69,0.68,0.49,0.84,0.8,24,64.86,13,35.14,0.38,0.26,0.41,65.92,90.16,37,0.65,0.3,0.67,0.65,0.64,0.39,0.73,0.67,5
2020-10-16/14:26:7,cll,1,40,0,0,Consistency,IB1,75,100,0,0,1,0.02,0.02,4.33,4.09,75,1,0,1,1,1,1,1,1,25,67.57,12,32.43,0.44,0.23,0.46,56.01,101.21,37,0.68,0.27,0.69,0.68,0.67,0.43,0.7,0.6,5
2020-10-16/14:26:8,cll,1,40,0,0,Consistency,SVM,50,66.67,25,33.33,0.43,0.3,0.39,75.76,87.68,75,0.67,0.26,0.73,0.67,0.65,0.45,0.72,0.62,25,67.57,12,32.43,0.43,0.3,0.39,74.76,86.52,37,0.68,0.3,0.73,0.68,0.64,0.46,0.71,0.6,5
2020-10-16/14:26:45,cll,1,40,20,0,Consistency,C4.5,77,93.9,5,6.1,0.9,0.07,0.19,18.69,43.35,82,0.94,0.04,0.94,0.94,0.94,0.89,0.96,0.94,20,54.05,17,45.95,0.26,0.3,0.51,75.14,112.24,37,0.54,0.29,0.55,0.54,0.54,0.25,0.67,0.53,6
